ISO3 Code,MaxYear,ISO2 Code,Country,Continent,Region,LDC Flag,Year,Rule,Median Daily Income €,Median Daily Female Income €,Median Daily Male Income €,Population,% Female Population,Female Population,% Male Population,Male Population,% of Population under Poverty Line,% of Female Population under Poverty Line,% of Male Population under Poverty Line,Female Population under Poverty Line,Male Population under Poverty Line,MaxYear Flag
TUV,2010,TV,Tuvalu,Oceania,Rest of the World,YES,2010,<= 1.9565€ Median Daily Income,,,,10550,,,,,3.60,0.00,0.00,,,1
UGA,N/A,UG,Uganda,Africa,Rest of the World,YES,2002,<= 1.9565€ Median Daily Income,,,,25545090,,,,,66.70,0.00,0.00,,,0
UGA,N/A,UG,Uganda,Africa,Rest of the World,YES,2005,<= 1.9565€ Median Daily Income,,,,27946588,,,,,58.00,0.00,0.00,,,0
UGA,N/A,UG,Uganda,Africa,Rest of the World,YES,2009,<= 1.9565€ Median Daily Income,,,,31412520,,,,,46.70,0.00,0.00,,,0
UGA,N/A,UG,Uganda,Africa,Rest of the World,YES,2012,<= 1.9565€ Median Daily Income,,,,34273295,,,,,37.50,0.00,0.00,,,0
UGA,N/A,UG,Uganda,Africa,Rest of the World,YES,2016,<= 1.9565€ Median Daily Income,,,,38748299,,,,,42.70,0.00,0.00,,,0
UGA,2019,UG,Uganda,Africa,Rest of the World,YES,2019,<= 3.3215€ Median Daily Income,,,,42949080,,,,,32.20,0.00,0.00,,,1
ARE,2013,AE,United Arab Emirates,Asia,Rest of the World,NO,2013,<= 50% Median Daily Income,59.2810544144,,,9197908,,,,,19.59,0.00,0.00,,,1
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2000,<= 50% Median Daily Income,34.4643910975,,,58892514,,,,,16.70,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2001,<= 50% Median Daily Income,35.811520745,,,59119673,,,,,16.51,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2002,<= 50% Median Daily Income,36.2153292683,,,59370479,,,,,16.39,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2003,<= 50% Median Daily Income,37.044203469,,,59647577,,,,,16.44,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2004,<= 50% Median Daily Income,35.9881348736,,,59987905,,,,,16.94,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2005,<= 50% Median Daily Income,36.7705064181,,,60401206,,,,,16.70,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2006,<= 50% Median Daily Income,38.7453431274,,,60846820,,,,,16.50,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2007,<= 50% Median Daily Income,39.6302373922,,,61322463,,,,,16.36,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2008,<= 50% Median Daily Income,37.0166296955,,,61806995,,,,,16.21,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2009,<= 50% Median Daily Income,37.5798996937,,,62276270,,,,,16.83,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2010,<= 50% Median Daily Income,37.3080129786,,,62766365,,,,,16.44,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2011,<= 50% Median Daily Income,37.1200205194,,,63258810,,,,,16.57,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2012,<= 50% Median Daily Income,37.093454216,,,63700215,,,,,16.73,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2013,<= 50% Median Daily Income,37.9277025582,,,64128273,,,,,16.90,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2014,<= 50% Median Daily Income,38.2729293674,,,64602298,,,,,16.89,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2015,<= 50% Median Daily Income,38.3743753757,,,65116219,,,,,16.42,0.00,0.00,,,0
GBR,N/A,GB,United Kingdom,Europe,Rest of the World,NO,2016,<= 50% Median Daily Income,40.6426055035,,,65611593,,,,,16.63,0.00,0.00,,,0
GBR,2017,GB,United Kingdom,Europe,Rest of the World,NO,2017,<= 50% Median Daily Income,40.9499889708,,,66058859,,,,,17.12,0.00,0.00,,,1
USA,N/A,US,United States of America,Americas,USA,NO,2000,<= 50% Median Daily Income,48.391111951,,,282162411,,,,,18.50,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2001,<= 50% Median Daily Income,48.1258513554,,,284968955,,,,,18.69,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2002,<= 50% Median Daily Income,48.7307983617,,,287625193,,,,,18.95,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2003,<= 50% Median Daily Income,48.9420544886,,,290107933,,,,,18.92,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2004,<= 50% Median Daily Income,49.1839982088,,,292805298,,,,,18.69,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2005,<= 50% Median Daily Income,49.4801423025,,,295516599,,,,,18.80,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2006,<= 50% Median Daily Income,50.0212137971,,,298379912,,,,,18.86,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2007,<= 50% Median Daily Income,50.2992367241,,,301231207,,,,,18.98,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2008,<= 50% Median Daily Income,48.8954439974,,,304093966,,,,,19.01,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2009,<= 50% Median Daily Income,49.3474901738,,,306771529,,,,,18.66,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2010,<= 50% Median Daily Income,48.7485004188,,,309327143,,,,,18.77,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2011,<= 50% Median Daily Income,48.4243624865,,,311583481,,,,,18.84,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2012,<= 50% Median Daily Income,48.6971994782,,,313877662,,,,,19.00,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2013,<= 50% Median Daily Income,48.3963046385,,,316059947,,,,,18.98,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2014,<= 50% Median Daily Income,47.1226895321,,,318386329,,,,,18.48,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2015,<= 50% Median Daily Income,49.5233771305,,,320738994,,,,,18.57,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2016,<= 50% Median Daily Income,52.4529662111,,,323071755,,,,,18.84,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2017,<= 50% Median Daily Income,53.2335584872,,,325122128,,,,,19.12,0.00,0.00,,,0
USA,N/A,US,United States of America,Americas,USA,NO,2018,<= 50% Median Daily Income,55.6622069367,,,326838199,,,,,19.06,0.00,0.00,,,0
USA,2019,US,United States of America,Americas,USA,NO,2019,<= 50% Median Daily Income,59.1889070409,,,328329953,,,,,19.05,0.00,0.00,,,1
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2000,<= 50% Median Daily Income,15.6022174854,,,3055085,,,,,19.68,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2001,<= 50% Median Daily Income,14.8078951748,,,3069509,,,,,19.80,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2002,<= 50% Median Daily Income,13.126964123,,,3078888,,,,,23.37,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2003,<= 50% Median Daily Income,10.8872160488,,,3085288,,,,,19.33,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2004,<= 50% Median Daily Income,11.0460746942,,,3091573,,,,,23.49,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2005,<= 50% Median Daily Income,11.655405671,,,3099870,,,,,23.12,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2006,<= 50% Median Daily Income,11.5559147522,,,3325403,,,,,19.66,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2007,<= 50% Median Daily Income,12.4830806828,,,3331753,,,,,19.79,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2008,<= 50% Median Daily Income,14.1267011977,,,3340221,,,,,19.38,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2009,<= 50% Median Daily Income,15.157193688,,,3349676,,,,,19.90,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2010,<= 50% Median Daily Income,15.3762369033,,,3359273,,,,,19.47,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2011,<= 50% Median Daily Income,17.4736950843,,,3368926,,,,,19.13,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2012,<= 50% Median Daily Income,18.2611865618,,,3378975,,,,,18.75,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2013,<= 50% Median Daily Income,18.9130756178,,,3389436,,,,,18.96,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2014,<= 50% Median Daily Income,20.0387246059,,,3400439,,,,,18.79,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2015,<= 50% Median Daily Income,20.3960348774,,,3412013,,,,,19.06,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2016,<= 50% Median Daily Income,20.0350359209,,,3424139,,,,,18.66,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2017,<= 50% Median Daily Income,20.8082924868,,,3436645,,,,,18.41,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2018,<= 50% Median Daily Income,20.2966766275,,,3449290,,,,,18.40,0.00,0.00,,,0
URY,N/A,UY,Uruguay,Americas,Rest of the World,NO,2019,<= 50% Median Daily Income,20.0196979255,,,3461731,,,,,18.61,0.00,0.00,,,0
URY,2020,UY,Uruguay,Americas,Rest of the World,NO,2020,<= 50% Median Daily Income,18.5418974832,,,3473727,,,,,18.97,0.00,0.00,,,1
VUT,N/A,VU,Vanuatu,Oceania,Rest of the World,YES,2010,<= 1.9565€ Median Daily Income,,,,245453,,,,,14.70,0.00,0.00,,,0
VUT,2019,VU,Vanuatu,Oceania,Rest of the World,YES,2019,<= 3.3215€ Median Daily Income,,,,304404,,,,,10.60,0.00,0.00,,,1
VEN,N/A,VE,Venezuela,Americas,Rest of the World,NO,2001,<= 50% Median Daily Income,6.07987909165,,,24646471,,,,,23.25,0.00,0.00,,,0
VEN,N/A,VE,Venezuela,Americas,Rest of the World,NO,2002,<= 50% Median Daily Income,4.93260747252,,,25100407,,,,,23.77,0.00,0.00,,,0
VEN,N/A,VE,Venezuela,Americas,Rest of the World,NO,2003,<= 50% Median Daily Income,4.31045532827,,,25551624,,,,,23.76,0.00,0.00,,,0
VEN,N/A,VE,Venezuela,Americas,Rest of the World,NO,2004,<= 50% Median Daily Income,4.87448968279,,,25996594,,,,,23.56,0.00,0.00,,,0
VEN,N/A,VE,Venezuela,Americas,Rest of the World,NO,2005,<= 50% Median Daily Income,6.05300769164,,,26432445,,,,,24.04,0.00,0.00,,,0
VEN,2006,VE,Venezuela,Americas,Rest of the World,NO,2006,<= 50% Median Daily Income,7.72630868191,,,26850190,,,,,22.54,0.00,0.00,,,1
YEM,N/A,YE,Yemen,Asia,Rest of the World,YES,2005,<= 1.9565€ Median Daily Income,,,,21320671,,,,,10.50,0.00,0.00,,,0
YEM,2014,YE,Yemen,Asia,Rest of the World,YES,2014,<= 1.9565€ Median Daily Income,,,,27753304,,,,,19.80,0.00,0.00,,,1
